timestamp,cpus,mem,stress_cpus,stress_io,stress_vm,stress_vm_bytes,latency
5996.272312,4,16G,4,3,2,256M,13118
5996.823783,4,16G,4,3,2,256M,36700
5997.293038,4,16G,4,3,2,256M,41112
5997.988606,4,16G,4,3,2,256M,98665
5998.495006,4,16G,4,3,2,256M,13741
5999.185239,4,16G,4,3,2,256M,14259
5999.961219,4,16G,4,3,2,256M,14090
6000.671791,4,16G,4,3,2,256M,13381
6001.409532,4,16G,4,3,2,256M,13148
6002.040206,4,16G,4,3,2,256M,13579
6002.665093,4,16G,4,3,2,256M,12841
6003.199176,4,16G,4,3,2,256M,13728
6003.869243,4,16G,4,3,2,256M,41357
6004.574140,4,16G,4,3,2,256M,14122
6005.330024,4,16G,4,3,2,256M,51065
6005.898610,4,16G,4,3,2,256M,13812
6006.593983,4,16G,4,3,2,256M,13648
6007.166076,4,16G,4,3,2,256M,13992
6007.678223,4,16G,4,3,2,256M,13552
6008.399654,4,16G,4,3,2,256M,14466
6009.104137,4,16G,4,3,2,256M,77303
6009.786958,4,16G,4,3,2,256M,13749
6010.285769,4,16G,4,3,2,256M,13430
6010.949956,4,16G,4,3,2,256M,121977
6011.686881,4,16G,4,3,2,256M,62576
6012.268982,4,16G,4,3,2,256M,13956
6012.797295,4,16G,4,3,2,256M,53925
6013.653340,4,16G,4,3,2,256M,12850
6014.277553,4,16G,4,3,2,256M,14002
6014.985940,4,16G,4,3,2,256M,129451
6015.603090,4,16G,4,3,2,256M,51459
6016.184836,4,16G,4,3,2,256M,13932
6016.749993,4,16G,4,3,2,256M,40053
6017.323532,4,16G,4,3,2,256M,13994
6018.136979,4,16G,4,3,2,256M,13278
6018.829303,4,16G,4,3,2,256M,14627
6019.449436,4,16G,4,3,2,256M,13002
6020.139648,4,16G,4,3,2,256M,13682
6020.689370,4,16G,4,3,2,256M,14260
6021.204274,4,16G,4,3,2,256M,14178
6021.740979,4,16G,4,3,2,256M,13720
6022.265974,4,16G,4,3,2,256M,13635
6022.978444,4,16G,4,3,2,256M,80302
6023.666908,4,16G,4,3,2,256M,13715
6024.268256,4,16G,4,3,2,256M,13727
6024.897247,4,16G,4,3,2,256M,13804
6025.453550,4,16G,4,3,2,256M,12820
6026.140552,4,16G,4,3,2,256M,14343
6026.758574,4,16G,4,3,2,256M,13403
6027.486372,4,16G,4,3,2,256M,14456
6028.125526,4,16G,4,3,2,256M,13737
6028.564354,4,16G,4,3,2,256M,13669
6029.229201,4,16G,4,3,2,256M,12274
6029.995869,4,16G,4,3,2,256M,13258
6030.473200,4,16G,4,3,2,256M,13127
6031.123781,4,16G,4,3,2,256M,13502
6031.718062,4,16G,4,3,2,256M,13754
6032.369258,4,16G,4,3,2,256M,13041
6032.937089,4,16G,4,3,2,256M,74566
6033.565104,4,16G,4,3,2,256M,13820
6034.199262,4,16G,4,3,2,256M,13954
6034.774175,4,16G,4,3,2,256M,14180
6035.454271,4,16G,4,3,2,256M,13860
6036.050031,4,16G,4,3,2,256M,13779
6036.608583,4,16G,4,3,2,256M,12521
6037.272661,4,16G,4,3,2,256M,13584
6038.042171,4,16G,4,3,2,256M,13180
6038.542916,4,16G,4,3,2,256M,13243
6039.245852,4,16G,4,3,2,256M,15476
6039.939415,4,16G,4,3,2,256M,14637
6040.626749,4,16G,4,3,2,256M,13122
6041.294382,4,16G,4,3,2,256M,13706
6041.910392,4,16G,4,3,2,256M,13797
6042.557260,4,16G,4,3,2,256M,12966
6043.152377,4,16G,4,3,2,256M,12830
6043.670323,4,16G,4,3,2,256M,13066
6044.524943,4,16G,4,3,2,256M,13094
6045.160604,4,16G,4,3,2,256M,12830
6045.797404,4,16G,4,3,2,256M,12155
6046.544189,4,16G,4,3,2,256M,13718
6047.203297,4,16G,4,3,2,256M,253217
